text,label
ഇവൻ മാർക്ക് എന്തും ആവാം 501 പേരുടെ തിരുവാതിര കളി എന്തിനാ ഇങ്ങനത്തെ പ്രഹസനം ഇതുപോലത്തെ മണ്ടത്തരങ്ങൾ കാട്ടിക്കുട്ടി ഒടുവിൽ  അതിന്റെ ബാക്കി അനുഭവിക്കുന്നത് നമ്മൾ പാവം ജനങ്ങൾ  അൽപ്പം എങ്കിലും ഉള്ളുപ് ഉണ്ടോ സഖാവേ പിണറായി വിജയ നിങ്ങൾ തന്നെ പറയുന്നു covid വ്യാപനം രൂക്ഷമ എന്ന് എന്നിട്ട് നിങ്ങൾ തന്നെ അത് മറക്കുകയും ചെയുന്നു നിങ്ങൾ ഉണ്ടാക്കി വയ്ക്കുന്ന ഓരോ ആപത്തുകൾ പിന്നെ അനുഭവിക്കുന്നത് നമ്മൾ കഷ്ട്ടം കേരളത്തിൽ മാത്രമേ കാണു ഇങ്ങനത്തെ ഒരു ഭരണം ഇ സാഹചര്യത്തിൽ 501 പേരുടെ തിരുവാതിര ഒന്നിനും മാസ്ക് ഇല്ല കൊള്ളാം എന്തായാലും,original
"ആരെവേണമെങ്കിലും ഏതു നടുറോഡിൽ വച്ച്  ചുംബിക്കാം എന്ന് സമരം നടത്തിയവർ,അവരൊക്കെ ഇപ്പോഴും ഉണ്ടോ. ഇവരുടെയൊക്കെ അഴിഞ്ഞാട്ടത്തിന്റെ തിക്ത ഫലമാവും വീട്ടിൽ പുതുതായി ജനിച്ച കൊച്ചു കുഞ്ഞുങ്ങളെ പോലും ഒന്ന് തൊടാൻ പറ്റുന്നില്ല.",Fake
ഷാജാ    കുംബമേള യിൽ  2019ൽ  വന്നത്    ഏകദേശം  ഒന്നര  കോടി ടി   ജനങ്ങൾ  ആണ്    ലോകത്ത്  ഒരിടത്തും   ഇത്റ  അധികം  ജനം    ഒത്തുകൂടുന്ന    ഒരു മത പരമായ  ചടങ്ങ്  ഇല്ല,Fake
മഹാകുണ്ണമേള,Fake
thank you,Fake
prevasik konathile quarantine,original
"watch 7aum arivu movie, clearly mentioned chinese plan in that movie.",Fake
ningal angana kaliyakkanda samuhika akalam undallo pinna antha aaa ,original
vijayane  naattil  ninnum  thalli  odikanam,original
ccp. pindamic. virusukal.,Fake
നമ്മുക്ക് നിയമം കൃത്യമായി പാലിക്കുന്ന ജനങ്ങളെ  ഓടിച്ചിട്ട് അടിക്കണം - പെറ്റി അടപ്പിക്കക്കണം - എന്തെല്ലാം കലാപരിപാടകളാണ് ജനത്തിന്റെ മേൽ ?  എന്നിട്ടും കഴുതകളായ പൊതു ജനം ഉറക്കത്തിലാ,original
simple answer communist country&39;s,Fake
superpower china,Fake
ഈ ദുരന്തം കേരളത്തിന്‌ സമ്മാനിച്ചതിൽ ഏഷ്യാനെറ്റിന് നല്ല റോളുണ്ട് (കഴിഞ്ഞ എലെക്ഷനിൽ ),original
വളരെ നല്ല വിവരണം. അഭിനന്ദനങ്ങൾ. ഇതാണ് ഓരോ പ്രേക്ഷകനും ആഗ്രഹിക്കുന്നത്,Fake
ഇന്നത്തെ താങ്കളുടെ അവതരണം വളരെ ഇഷ്ടപ്പെട്ടു. അഭിനന്ദനങ്ങൾ,original
കഷ്ടം.<br>സാമദോഹികൾ.<br>ത്ഫൂ.,original
ellaam murapole,Fake
"എന്തിലും ഫസ്റ്റ് പ്രൈസ് മേടിക്കുക എന്നതാണ് നമ്മുടെ ആഗ്രഹം. തൊഴിലില്ലായ്മയിൽ,ദാരിദ്രത്തിയിൽ , പട്ടിണിയിൽ,പെട്രോൾ വിലയിൽ .ഇപ്പൊ കോവിഡ് വ്യാപനത്തിലും.നമ്മൾ ഫസ്റ്റ്  പ്രൈസ് വാങ്ങിയിരിക്കും.ഇൻഡ്യക്കാരോടാണോ കളി",Fake
kollam adipoli. ,original
who is  responsible for this. koanthanmar vote cheyumbol oarkenamayirinnu ,original
കൊറൊണ വൈറസ് വീണ്ടും വീണ്ടും ജനതിക മാറ്റം വരുത്തി പുറത്ത് വീടുകയാണ് ചൈനയിലെ ഏതോ അധോലോക ലാബ്,Fake
കോപ്പ് ആണു,original
"നിങ്ങളുടെ നല്ല അവതരണം, ",Fake
"ഒരു sideൽ പാർട്ടിയുടെ അടിമകളിൽ ഒരുത്തൻ വെട്ട് കൊണ്ട് ചത്തു. അതും പറഞ്ഞ് മറ്റ് അടിമകൾ നാട്ടുകാരുടെ നെഞ്ചത്തോട്ട് ഗുണ്ടായിസം കാട്ടി വിലസുന്നു. എന്നിട്ട് അവർ തന്നെ പോലീസിൻ്റെ കയ്യിൽ നിന്നും തല്ലും കൊണ്ട് പുളയുന്നു, ജയിലിൽ പോകുന്നു.<br><br>മറു sideൽ അതെ പാർട്ടിയുടെ നേതാക്കന്മാർ കസേരയിൽ സുഖജീവിതം നയിക്കുന്നു.<br>ഒരേ ദിവസം തന്നെ രണ്ടുനിറങ്ങൾ കാണിക്കുന്ന അപൂർവതരം പാർട്ടി.",original
ima dabur agent,Fake
എനിക്ക് മനസിലാവുന്നില്ല സർക്കാരേ നിങ്ങളെ  നിങ്ങൾ സ്വയം വിഡ്ഢികൾ ആണോ അതോ ജനങ്ങളെ നിങ്ങൾ വിഡ്ഢികൾ ആകുകയാണോ. ഇത് രണ്ടും അല്ല നിങ്ങൾ എന്ത് പോക്രിത്തരം കാണിച്ചാലും നിങ്ങളെ എതിർക്കാൻ ഒരു പട്ടിയും വരില്ലന്നുള്ള ധ്രാഷ്ട്ട്യം പ്രീതികരണ ശേഷി ഇല്ലാത്ത ഒരു കൂട്ടം പാവങ്ങൾ ആയിപോയി മലയാളികൾ അഥവാ അടിമകൾ ,original
ഈവൈറസ് ഒരുസ്ഥിര ജനിതക വൈറസല്ല .ഏതോ കോണിൽ നിന്ന് അത് ചൈനയെന്നും അമേരിക്ക യെന്നും പരസ്പരം പഴിചാരുന്നു. എന്നാൽ ചൈന വാക്സിനും പ്രതിരോധവും നടന്നു നിയന്ത്രണ മായത് പുറത്ത് വരത്തക്ക രഹസ്യവുമാണെന്ന വാർത്ത അവരാണ് ഈ ഗുണഭോക്താക്കൾ എന്നാണ് കൂടുതൽ അനുമാനം എന്താവട്ടേ ഈ ജൈവാണു ശേഖര ത്തിൽ നിന്ന് പുറത്തേക്ക് ചോർന്നു അത് വ്യാപനമായി ലോകംമുഴുവനും വന്നു നിശ്ചിതകാലയളവിതിന്റ വീര്യം നഷ്ടപ്പെട്ടു ഇല്ലാതായി മാറുന്ന ഒരു തൽകാലിക പ്രതിഭാ സമാണെ ന്നതാണ് വസ്തുത. പാശ്ചാത്യരുടെ ഇടയിലെ കുറെ വൃദ്ധരാണ് ഇതിന് ഇരയായതെന്നതും മനസിലാക്കാം അപ്രകാരം പ്രതിരോധശക്തിയുള്ള ശരീരങ്ങൾ കൂടുതലും അതിജീവിച്ചു എന്നതും ഒരു വസ്തുതയാണ്.,Fake
ee.andam.kammikal.nadin.aapath,original
israel കണ്ടുപിടിക്കും. മരുന്ന്,Fake
കോവിഡ് പ്രോട്ടോകോൾ ഇവർക്ക് ബാധകമല്ലേ,original
ee veenakkittu randu kbodukkan arumille.  avalude oru thalle.cpm nu<br> onnum badhakamalla.,original
"മാനവരാശിയുടെ നാശത്തിന് കാരണമായ രാജൃം ഭൂമിയിൽ ആവശൃം ഉണ്ടോ?എവിടെ un,usa, തുടങ്ങിയവർ,duplicates കളുടെ നാട്, ചൈനീസ് products, ചൈനക്കാർ ഇവരണ്ടും മറ്റുരാജൃത്ത് കടക്കാൻ ലോകം കൈകോർക്കുക.",Fake
എത്ര പറഞ്ഞു ചൈന ചതിക്കും എന്ന് ആരും വിശ്വസിച്ചില്ല,Fake
one film is exactly said about this people,original
പുതിയ മതദേഹം കണ്ടുപിടിച്ചു തിരുവാതിര ദേഹം ഇത് പിടിവിട്ടാൽ മരുന്ന് ഇന്ത്യയിൽ ഇല്ല ഒന്നുകിൽ അമേരിക്ക അല്ലെങ്കിൽ ക്യൂബ ഇവിടെ മാത്രമേ ചികിത്സ യുള്ളൂ,original
അപാര തൊലിക്കട്ടി ,original
ഖുർആനിൽ നിന്നും കുറയെ വടക്കുനോക്കി യന്ത്രത്തിലെ കയറിയാണ് വിട്ടത് അതുകൊണ്ടാണ് beijing   ലേക്ക് shaghai യിലേക്ക് ഇത് പകരാതെ ഇരുന്നത്,Fake
"വുഹാനിൽ ടെസ്റ്റ്‌ ഡോസ് നടത്തി മരണതാണ്ഡവം ഉറപ്പ് വരുത്തി വുഹാനെ ചൈനയുടെ മറ്റുള്ള ഭാഗങ്ങളിൽ നിന്നും ഒറ്റപ്പെടുത്തി ഇന്റർനാഷണൽ എയർപോർട്ടിമാത്രം തുറന്നു വെച്ചു ലോകം മുഴുവനും പരത്തി,  കൊറോണായാണെന്ന് മറച്ചു വെച്ച്.   കൊറോണ ആണ് എന്ന് പറഞ്ഞ ഡോക്ടരുടെ നാക്കുപിഴുതു. എല്ലാം ക്ലീൻ. കണ്ടുപിടിച്ച വാക്‌സിൻ  റഷ്യയ്ക്കും ഉത്തരകൊറിയയ്ക്കും കൊടുത്തു കാണും. അല്ലെങ്കിലും ഉത്തര കൊറിയയ്ക്കു വാക്‌സിനേഷൻ അവശ്യം ഇല്ല. അവിടെ പുറത്തു നിന്ന് ആരും വരുന്നുമില്ല പോകുന്നുമില്ല",Fake
ഈ വാക്കുകൾ പൊന്നായിരിക്കട്ടെ,Fake
അന്തകൻ കോവിഡ് <br>മോദിയെയും അമിത് ഷായെയും കുറ്റം പറഞ്ഞാൽ കളി മാറും എന്ന ഭയം വേണം.,Fake
ഇത് നിങ്ങളുടെ ഏതെങ്കിലും  രാസായുധ ശാലയിൽ നിന്നും പുറത്തു ചാടിയതാണോ എന്നു കൂടി വ്യക്തമാക്കിയാൽ കൊള്ളാം,Fake
"പിണുബലി നാട് വാണീടും കാലം, മനുഷ്യരെല്ലാർക്കും കിളിപോയി",original
