content,labels
"உப்பு கல்லு இனிக்குமா ?
திராவிடம் நன்மை செய்யுமா ?
அண்ணன் குரலில் புது பாடல் 
ntk_symbol_mike 
voice_of_people_mike 
சீமானின்_சின்னம்_ஒலிவங்கி ",Neutral
"இது என் உத்திரவாதம். பொள்ளாச்சி மக்களுக்கு நிச்சயம் தீர்வு காண்பேன்!

   

vasantharajan4pollachi dmkfiles
பொள்ளாச்சியில்_தாமரைஆட்சி vasanthcovaibjp bjptamilnadu bjpcbesouth namoagain2024 modiagain2024 bjpindia bjp admkfailstn dmkfailstn ",Opinionated
" ஏன்டா பன்னாட இதுக்கு பதில் சொல்லுடா 
dmkfailstn 
சாராயகம்பெனிதிமுக 
போதைகம்பெனிதிமுக ",Neutral
"ஈரோடு மாவட்டத்தில், ஈரோடு மாவட்ட பாராளுமன்ற வேட்பாளர் கே.இ.பிரகாஷ் அவர்களை, ஆதரித்து சமத்துவ மக்கள் கழக நிர்வாகிகள் சார்பாக வாக்கு சேகரிப்பு!

  

tamilnadupolitics election2024 dmk mkstalin stalin tamilnadu ",Neutral
"திமுகவே ஒரு சனாதன கட்சி தான்.
திமுகவே ஒரு பாஜக தான்.

மகன் சனாதனத்தை எதிர்க்கிற மாதிரி நடிப்பார் .
தந்தை சமாதானம் பேச போவார்.

பாஜக_main_team_திமுக

திருடு_திராவிடம்
திருட்டு_திமுக
சாத்தானின்_ஆட்சி
dmkfailstn

உபிஸ்பரிதாபங்கள்
திராவிடமாடல்பரிதாபங்கள் ",Positive
"அம்பேத்கர் பிறந்தநாள் இன்று நெல்லை சந்திப்பில் அமைந்துள்ள அண்ணல் அம்பேத்கர் சிலைக்கு மரியாதை செய்த திருநெல்வேலி நாம்தமிழர்கட்சி வேட்பாளர் அக்கா சத்யா மற்றும் உறவுகள்.

சீமானின்_சின்னம்_ஒலிவாங்கி_மைக் 
மக்களின்_சின்னம்_மைக் சீமான் 

mike_voiceofpeople ambedkarjayanti2024 ",Positive
"பெண்ணும் ஆணும் சமம் 

பெண்களுக்கான 50 % வாய்ப்பை இந்த மண்ணில் உறுதி செய்வது நாம் தமிழர் கட்சி மட்டுமே.

மக்களின்_சின்னம்_மைக்
mike_voiceofpeople ",Positive
"ஜனநாயகத்துக்கு பேராபத்து ஏற்படுத்தும் 
பாஜக - திமுக

election2024 lokasabhaelection2024
விழுப்புரம்itwing dmkfailstn dmkfails corruption_dmk கோழை_திமுகஅரசு திமுககேடுதரும் ரவுகளின்_கூடாரம்_திமுக ",Opinionated
"“அதிமுக ஒரு மாதிரியான கட்சி. பார்த்து பேசுங்க. ஒரு கவுன்சிலராக முடியலை. நீங்க அதிமுகவை ஒழிக்க முடியுமா? பதவி வரும் போது பணிவு வரணும். அது உங்களிடம் இல்லை. கர்வத்தில் ஆடக்கூடாது” - அண்ணாமலையை கடுமையாக சாடிய இபிஎஸ்

admk eps bjp annamalai elections2024 ",Opinionated
"நான் மருத்துவர் இரா. கார்த்திகேயன் 

மத்திய சென்னை நாடாளுமன்றத் தொகுதியின் நாம் தமிழர் கட்சி வேட்பாளர்!

நமது சின்னம் - ஒலிவாங்கி  (mike)

ntkcandidates centralchennai chennai ntk mike_thevoiceofpeople voteformike ",Opinionated
"breakingnews‌ | அண்ணாமலைக்கு எடப்பாடி பழனிசாமி பதில்

click link: 

edappadipalanisami | admk | elections2024 | annamalaibjp | newstamil24x7 ",Opinionated
சாதி கேட்ட ஸ்டாலின் !,Negative
"breaking | நாடோடி பழங்குடியினத்தைச் சேர்ந்த அஸ்வினி கைது

mamallapuram | arrest ",Substantiated
"”ஒன்பது வருட போராட்டம் இந்த சின்னத்தை வாங்க” - ஜிகே வாசன்

 | thirumavalavan seeman ntk gkvasan ",Neutral
"""ஓபிஎஸ் தன் சுய லாபத்துக்காக எதையம் செய்யக் கூடியவர்"" - aadhi rajaram

ttv ops sasikala eps edappadi admk

watch interview :  ",Opinionated
"இன்று பிறந்தநாள் விழா காணும்

பொன்னியின்_செல்வனே !

வாழ்த்த வயதில்லை வணங்குகிறோம்

edappadi k. palaniswami eps cves  newsj polimernews  puthiyatalamurai trending villuppuram fb ",Positive
"“நான் போட்டியிலேயே இல்லை என்றால் ஏன் எனது கட்சி சின்னத்தைப் பறிக்கனும்?” 

- நாம் தமிழர் கட்சி தலைமை  ஒருங்கிணைப்பாளர் அண்ணன் திரு. சீமான் ! 

video courtesy:  

ntk 
seeman parliamentelection
election2024 electioncampaign ",Opinionated
